group,contributor,consent,gender,education,age,australia,validation,image_name,choice,reason,certainty,plot_order,time_taken,start_time,end_time,
A,45266039,Consented,He,Bach,45 - 54,No,vkhehFs,aus_nwse_5_hex.png,5,clusters,3,8,13.28149939,2019-12-05 00:54:40,2019-12-05 00:54:53,
A,45266039,Consented,He,Bach,45 - 54,No,vkhehFs,aus_cities_9_geo.png,1,trend,3,9,8.715351343,2019-12-05 00:54:53,2019-12-05 00:55:02,
A,45266039,Consented,He,Bach,45 - 54,No,vkhehFs,aus_nwse_3_geo.png,0,0,3,10,5.499119997,2019-12-05 00:55:02,2019-12-05 00:55:07,
A,45266039,Consented,He,Bach,45 - 54,No,vkhehFs,aus_three_8_hex.png,8,trend,3,11,15.7729249,2019-12-05 00:55:07,2019-12-05 00:55:23,
A,45266039,Consented,He,Bach,45 - 54,No,vkhehFs,aus_cities_12_hex.png,0,0,3,12,4.64758935,2019-12-05 00:55:23,2019-12-05 01:00:02,
A,40464223,Consented,He,Bach,25 - 34,Yes,Zo40P1S,aus_cities_9_geo.png,4,clusters,4,1,26.65536642,2019-12-05 01:11:16,2019-12-05 01:11:42,
A,40464223,Consented,He,Bach,25 - 34,Yes,Zo40P1S,aus_nwse_6_hex.png,10,trend,4,2,36.08966064,2019-12-05 01:11:42,2019-12-05 01:12:19,
A,40464223,Consented,He,Bach,25 - 34,Yes,Zo40P1S,aus_nwse_5_hex.png,4,hotspots,5,3,10.71906018,2019-12-05 01:12:19,2019-12-05 01:12:29,
A,40464223,Consented,He,Bach,25 - 34,Yes,Zo40P1S,aus_cities_3_geo.png,6,hotspots,2,4,18.26320958,2019-12-05 01:12:29,2019-12-05 01:12:48,
A,40464223,Consented,He,Bach,25 - 34,Yes,Zo40P1S,aus_nwse_3_geo.png,3,trend,3,5,17.19866347,2019-12-05 01:12:48,2019-12-05 01:13:05,
A,40464223,Consented,He,Bach,25 - 34,Yes,Zo40P1S,aus_nwse_2_geo.png,2,clusters,5,6,7.305209875,2019-12-05 01:13:05,2019-12-05 01:13:12,
A,40464223,Consented,He,Bach,25 - 34,Yes,Zo40P1S,aus_cities_4_hex.png,7,hotspots,2,7,52.74416304,2019-12-05 01:13:12,2019-12-05 01:14:05,
A,40464223,Consented,He,Bach,25 - 34,Yes,Zo40P1S,aus_cities_12_hex.png,4,hotspots,4,8,16.64067602,2019-12-05 01:14:05,2019-12-05 01:14:21,
A,40464223,Consented,He,Bach,25 - 34,Yes,Zo40P1S,aus_three_8_hex.png,3,clusters,4,9,8.153088331,2019-12-05 01:14:21,2019-12-05 01:14:30,
A,40464223,Consented,He,Bach,25 - 34,Yes,Zo40P1S,aus_three_12_geo.png,2,trend,2,10,15.2987895,2019-12-05 01:14:30,2019-12-05 01:14:45,
A,40464223,Consented,He,Bach,25 - 34,Yes,Zo40P1S,aus_three_9_hex.png,4,clusters,4,11,41.68032718,2019-12-05 01:14:45,2019-12-05 01:15:27,
A,40464223,Consented,He,Bach,25 - 34,Yes,Zo40P1S,aus_three_5_geo.png,4,clusters,4,12,33.38112235,2019-12-05 01:15:27,2019-12-05 01:16:00,
B,45133848,Consented,She,Masters,25 - 34,No,YbbwE8f,aus_cities_4_geo.png,5,trend,5,1,1.500661492,2019-12-05 01:09:35,2019-12-05 01:11:05,
B,45133848,Consented,She,Masters,25 - 34,No,YbbwE8f,aus_nwse_3_hex.png,1,trend,4,2,50.62809682,2019-12-05 01:11:05,2019-12-05 01:11:55,
B,45133848,Consented,She,Masters,25 - 34,No,YbbwE8f,aus_cities_12_geo.png,12,hotspots,4,3,49.10415745,2019-12-05 01:11:55,2019-12-05 01:12:44,
B,45133848,Consented,She,Masters,25 - 34,No,YbbwE8f,aus_nwse_6_geo.png,6,trend,4,4,34.41437769,2019-12-05 01:12:44,2019-12-05 01:13:19,
B,45133848,Consented,She,Masters,25 - 34,No,YbbwE8f,aus_three_5_hex.png,4,trend,5,5,30.81806469,2019-12-05 01:13:19,2019-12-05 01:13:50,
B,45133848,Consented,She,Masters,25 - 34,No,YbbwE8f,aus_three_12_hex.png,4,trend,4,6,39.053339,2019-12-05 01:13:50,2019-12-05 01:14:29,
B,45133848,Consented,She,Masters,25 - 34,No,YbbwE8f,aus_nwse_2_hex.png,4,trend,5,7,34.71257806,2019-12-05 01:14:29,2019-12-05 01:15:03,
B,45133848,Consented,She,Masters,25 - 34,No,YbbwE8f,aus_three_9_geo.png,6,trend,5,8,21.03696942,2019-12-05 01:15:03,2019-12-05 01:15:24,
B,45133848,Consented,She,Masters,25 - 34,No,YbbwE8f,aus_cities_3_hex.png,3,trend,4,9,25.15037942,2019-12-05 01:15:24,2019-12-05 01:15:50,
B,45133848,Consented,She,Masters,25 - 34,No,YbbwE8f,aus_cities_9_hex.png,9,trend,5,10,21.90317893,2019-12-05 01:15:50,2019-12-05 01:16:11,
B,45133848,Consented,She,Masters,25 - 34,No,YbbwE8f,aus_nwse_5_geo.png,2,trend,4,11,16.93280029,2019-12-05 01:16:11,2019-12-05 01:16:28,
B,45133848,Consented,She,Masters,25 - 34,No,YbbwE8f,aus_three_8_geo.png,5,trend,5,12,43.31724882,2019-12-05 01:16:28,2019-12-05 01:17:12,
A,44782866,Consented,He,High School,18 - 24,No,soMY8KQ,aus_cities_12_hex.png,12,trend,5,1,36.5544641,2019-12-05 01:14:56,2019-12-05 01:15:33,
A,44782866,Consented,He,High School,18 - 24,No,soMY8KQ,aus_cities_4_hex.png,4,trend,5,2,13.6945138,2019-12-05 01:15:33,2019-12-05 01:15:47,
A,44782866,Consented,He,High School,18 - 24,No,soMY8KQ,aus_three_8_hex.png,8,hotspots,4,3,19.4491868,2019-12-05 01:15:47,2019-12-05 01:16:06,
A,44782866,Consented,He,High School,18 - 24,No,soMY8KQ,aus_cities_3_geo.png,3,hotspots,5,4,14.20797944,2019-12-05 01:16:06,2019-12-05 01:16:20,
A,44782866,Consented,He,High School,18 - 24,No,soMY8KQ,aus_cities_9_geo.png,1,trend,5,5,13.13055444,2019-12-05 01:16:20,2019-12-05 01:16:34,
A,44782866,Consented,He,High School,18 - 24,No,soMY8KQ,aus_three_9_hex.png,0,consistent,3,6,1.708494592,2019-12-05 01:16:34,2019-12-05 01:18:16,
A,44782866,Consented,He,High School,18 - 24,No,soMY8KQ,aus_nwse_5_hex.png,9,hotspots,3,7,11.84846854,2019-12-05 01:18:16,2019-12-05 01:18:28,
A,44782866,Consented,He,High School,18 - 24,No,soMY8KQ,aus_three_5_geo.png,4,hotspots,4,8,15.86592197,2019-12-05 01:18:28,2019-12-05 01:18:44,
A,44782866,Consented,He,High School,18 - 24,No,soMY8KQ,aus_nwse_6_hex.png,0,consistent,3,9,6.490701199,2019-12-05 01:18:44,2019-12-05 01:18:50,
A,44782866,Consented,He,High School,18 - 24,No,soMY8KQ,aus_nwse_2_geo.png,11,hotspots,3,10,18.09905481,2019-12-05 01:18:50,2019-12-05 01:19:08,
A,44782866,Consented,He,High School,18 - 24,No,soMY8KQ,aus_nwse_3_geo.png,0,trend,3,11,6.815331697,2019-12-05 01:19:08,2019-12-05 01:19:15,
A,44782866,Consented,He,High School,18 - 24,No,soMY8KQ,aus_three_12_geo.png,3,hotspots,3,12,13.83139753,2019-12-05 01:19:15,2019-12-05 01:19:29,
A,44601073,Consented,He,High School,25 - 34,No,x4DTnXw,aus_cities_12_hex.png,12,hotspots,5,1,47.35566783,2019-12-05 01:15:30,2019-12-05 01:16:17,
A,44601073,Consented,He,High School,25 - 34,No,x4DTnXw,aus_cities_9_geo.png,12,hotspots,5,2,0.452951193,2019-12-05 01:16:17,2019-12-05 01:16:17,
A,44601073,Consented,He,High School,25 - 34,No,x4DTnXw,aus_nwse_3_geo.png,6,clusters,5,3,32.24221373,2019-12-05 01:16:17,2019-12-05 01:16:50,
A,44601073,Consented,He,High School,25 - 34,No,x4DTnXw,aus_nwse_6_hex.png,12,trend,3,4,32.08020639,2019-12-05 01:16:50,2019-12-05 01:17:22,
A,44601073,Consented,He,High School,25 - 34,No,x4DTnXw,aus_nwse_2_geo.png,2,trend,5,5,31.03547907,2019-12-05 01:17:22,2019-12-05 01:17:53,
A,44601073,Consented,He,High School,25 - 34,No,x4DTnXw,aus_cities_4_hex.png,2,trend,5,6,2.405048609,2019-12-05 01:17:53,2019-12-05 01:17:55,
A,44601073,Consented,He,High School,25 - 34,No,x4DTnXw,aus_three_9_hex.png,4,trend,3,7,27.56783056,2019-12-05 01:17:55,2019-12-05 01:18:23,
A,44601073,Consented,He,High School,25 - 34,No,x4DTnXw,aus_three_5_geo.png,6,clusters,5,8,29.6075232,2019-12-05 01:18:23,2019-12-05 01:18:52,
A,44601073,Consented,He,High School,25 - 34,No,x4DTnXw,aus_cities_3_geo.png,3,clusters,5,9,30.34544849,2019-12-05 01:18:52,2019-12-05 01:19:23,
A,44601073,Consented,He,High School,25 - 34,No,x4DTnXw,aus_three_12_geo.png,6,clusters,5,10,30.05832434,2019-12-05 01:19:23,2019-12-05 01:19:53,
A,44601073,Consented,He,High School,25 - 34,No,x4DTnXw,aus_three_8_hex.png,12,trend,3,11,22.11422586,2019-12-05 01:19:53,2019-12-05 01:20:15,
A,44601073,Consented,He,High School,25 - 34,No,x4DTnXw,aus_nwse_5_hex.png,6,trend,5,12,1.003191217,2019-12-05 01:20:15,2019-12-05 01:21:15,
A,45207198,Consented,He,Bach,45 - 54,No,MX3CXsf,aus_three_12_geo.png,2,clusters,4,1,2.416434129,2019-12-05 01:11:21,2019-12-05 01:13:46,
A,45207198,Consented,He,Bach,45 - 54,No,MX3CXsf,aus_nwse_2_geo.png,2,clusters,5,2,59.78388095,2019-12-05 01:13:46,2019-12-05 01:14:46,
A,45186972,Consented,He,Bach,18 - 24,No,T5EscDK,aus_nwse_5_hex.png,5,trend,3,1,54.3130126,2019-12-05 01:16:40,2019-12-05 01:17:34,
A,45207198,Consented,He,Bach,45 - 54,No,MX3CXsf,aus_three_8_hex.png,8,clusters,4,3,49.08457875,2019-12-05 01:14:46,2019-12-05 01:15:35,
A,45207198,Consented,He,Bach,45 - 54,No,MX3CXsf,aus_cities_3_geo.png,3,consistent,5,4,1.452630798,2019-12-05 01:15:35,2019-12-05 01:17:02,
A,45186972,Consented,He,Bach,18 - 24,No,T5EscDK,aus_cities_3_geo.png,3,trend,3,2,20.41716051,2019-12-05 01:17:34,2019-12-05 01:17:55,
A,45207198,Consented,He,Bach,45 - 54,No,MX3CXsf,aus_nwse_6_hex.png,10,clusters,4,5,1.294171437,2019-12-05 01:17:02,2019-12-05 01:18:20,
A,45186972,Consented,He,Bach,18 - 24,No,T5EscDK,aus_cities_12_hex.png,12,trend,3,3,1.639620634,2019-12-05 01:17:55,2019-12-05 01:19:33,
A,45207198,Consented,He,Bach,45 - 54,No,MX3CXsf,aus_cities_4_hex.png,4,clusters,5,6,31.06876421,2019-12-05 01:18:20,2019-12-05 01:18:51,
A,45186972,Consented,He,Bach,18 - 24,No,T5EscDK,aus_three_5_geo.png,5,clusters,3,4,29.58463335,2019-12-05 01:19:33,2019-12-05 01:20:03,
A,45207198,Consented,He,Bach,45 - 54,No,MX3CXsf,aus_nwse_3_geo.png,3,clusters,4,7,33.16007805,2019-12-05 01:18:51,2019-12-05 01:19:24,
A,45207198,Consented,He,Bach,45 - 54,No,MX3CXsf,aus_three_9_hex.png,4,hotspots,2,8,1.016100355,2019-12-05 01:19:24,2019-12-05 01:20:25,
A,45186972,Consented,He,Bach,18 - 24,No,T5EscDK,aus_cities_4_hex.png,12,trend,3,5,18.89996243,2019-12-05 01:20:03,2019-12-05 01:20:22,
A,45207198,Consented,He,Bach,45 - 54,No,MX3CXsf,aus_cities_12_hex.png,12,clusters,5,9,28.11683321,2019-12-05 01:20:25,2019-12-05 01:20:53,
A,45186972,Consented,He,Bach,18 - 24,No,T5EscDK,aus_three_8_hex.png,12,0,3,6,8.067394495,2019-12-05 01:20:22,2019-12-05 01:20:30,
A,45207198,Consented,He,Bach,45 - 54,No,MX3CXsf,aus_cities_9_geo.png,1,clusters,5,10,15.61034966,2019-12-05 01:20:53,2019-12-05 01:21:09,
A,45186972,Consented,He,Bach,18 - 24,No,T5EscDK,aus_nwse_2_geo.png,9,trend,4,7,21.80639148,2019-12-05 01:20:30,2019-12-05 01:20:52,
A,45207198,Consented,He,Bach,45 - 54,No,MX3CXsf,aus_three_5_geo.png,4,trend,5,11,19.94032884,2019-12-05 01:21:09,2019-12-05 01:21:29,
A,45207198,Consented,He,Bach,45 - 54,No,MX3CXsf,aus_nwse_5_hex.png,5,clusters,2,12,1.072095211,2019-12-05 01:21:29,2019-12-05 01:22:33,
A,45186972,Consented,He,Bach,18 - 24,No,T5EscDK,aus_nwse_6_hex.png,4,0,3,8,18.10077739,2019-12-05 01:20:52,2019-12-05 01:21:10,
A,45186972,Consented,He,Bach,18 - 24,No,T5EscDK,aus_three_9_hex.png,1,0,3,9,33.96312785,2019-12-05 01:21:10,2019-12-05 01:21:44,
A,45186972,Consented,He,Bach,18 - 24,No,T5EscDK,aus_nwse_3_geo.png,6,trend,3,10,22.22512841,2019-12-05 01:21:44,2019-12-05 01:22:06,
A,45186972,Consented,He,Bach,18 - 24,No,T5EscDK,aus_three_12_geo.png,0,0,3,11,3.761123419,2019-12-05 01:22:06,2019-12-05 01:22:10,
A,45186972,Consented,He,Bach,18 - 24,No,T5EscDK,aus_cities_9_geo.png,12,0,5,12,25.44866085,2019-12-05 01:22:10,2019-12-05 01:22:35,
A,45186972,Consented,He,Bach,18 - 24,No,T5EscDK,aus_nwse_5_hex.png,5,trend,3,1,54.3130126,2019-12-05 01:16:40,2019-12-05 01:17:34,
A,45186972,Consented,He,Bach,18 - 24,No,T5EscDK,aus_cities_3_geo.png,3,trend,3,2,20.41716051,2019-12-05 01:17:34,2019-12-05 01:17:55,
A,45186972,Consented,He,Bach,18 - 24,No,T5EscDK,aus_cities_12_hex.png,12,trend,3,3,1.639620634,2019-12-05 01:17:55,2019-12-05 01:19:33,
A,45186972,Consented,He,Bach,18 - 24,No,T5EscDK,aus_three_5_geo.png,5,clusters,3,4,29.58463335,2019-12-05 01:19:33,2019-12-05 01:20:03,
A,45186972,Consented,He,Bach,18 - 24,No,T5EscDK,aus_cities_4_hex.png,12,trend,3,5,18.89996243,2019-12-05 01:20:03,2019-12-05 01:20:22,
A,45186972,Consented,He,Bach,18 - 24,No,T5EscDK,aus_three_8_hex.png,12,0,3,6,8.067394495,2019-12-05 01:20:22,2019-12-05 01:20:30,
A,45186972,Consented,He,Bach,18 - 24,No,T5EscDK,aus_nwse_2_geo.png,9,trend,4,7,21.80639148,2019-12-05 01:20:30,2019-12-05 01:20:52,
A,45186972,Consented,He,Bach,18 - 24,No,T5EscDK,aus_nwse_6_hex.png,4,0,3,8,18.10077739,2019-12-05 01:20:52,2019-12-05 01:21:10,
A,45186972,Consented,He,Bach,18 - 24,No,T5EscDK,aus_three_9_hex.png,1,0,3,9,33.96312785,2019-12-05 01:21:10,2019-12-05 01:21:44,
A,45186972,Consented,He,Bach,18 - 24,No,T5EscDK,aus_nwse_3_geo.png,6,trend,3,10,22.22512841,2019-12-05 01:21:44,2019-12-05 01:22:06,
A,45186972,Consented,He,Bach,18 - 24,No,T5EscDK,aus_three_12_geo.png,0,0,3,11,3.761123419,2019-12-05 01:22:06,2019-12-05 01:22:10,
A,45186972,Consented,He,Bach,18 - 24,No,T5EscDK,aus_cities_9_geo.png,12,0,5,12,44.37484622,2019-12-05 01:22:10,2019-12-05 01:22:54,
A,43967749,Consented,He,Bach,45 - 54,No,LzFW7Or,aus_cities_9_geo.png,1,clusters,4,1,1.750546658,2019-12-05 01:10:45,2019-12-05 01:12:30,
A,43967749,Consented,He,Bach,45 - 54,No,LzFW7Or,aus_three_12_geo.png,0,trend,3,2,1.86040535,2019-12-05 01:12:30,2019-12-05 01:14:21,
A,43967749,Consented,He,Bach,45 - 54,No,LzFW7Or,aus_nwse_5_hex.png,5,consistent,4,3,1.556281924,2019-12-05 01:14:21,2019-12-05 01:15:55,
A,43967749,Consented,He,Bach,45 - 54,No,LzFW7Or,aus_cities_4_hex.png,4,consistent,3,4,1.70824521,2019-12-05 01:15:55,2019-12-05 01:17:37,
A,43967749,Consented,He,Bach,45 - 54,No,LzFW7Or,aus_cities_12_hex.png,12,trend,2,5,1.253858443,2019-12-05 01:17:37,2019-12-05 01:18:53,
A,43967749,Consented,He,Bach,45 - 54,No,LzFW7Or,aus_three_9_hex.png,1,consistent,4,6,36.33697653,2019-12-05 01:18:53,2019-12-05 01:19:29,
A,43967749,Consented,He,Bach,45 - 54,No,LzFW7Or,aus_cities_3_geo.png,3,trend,5,7,28.87205458,2019-12-05 01:19:29,2019-12-05 01:19:58,
A,43967749,Consented,He,Bach,45 - 54,No,LzFW7Or,aus_nwse_6_hex.png,6,consistent,4,8,30.73577976,2019-12-05 01:19:58,2019-12-05 01:20:28,
A,43967749,Consented,He,Bach,45 - 54,No,LzFW7Or,aus_three_5_geo.png,4,trend,3,9,35.28892779,2019-12-05 01:20:28,2019-12-05 01:21:04,
A,43967749,Consented,He,Bach,45 - 54,No,LzFW7Or,aus_three_8_hex.png,8,trend,4,10,50.40707111,2019-12-05 01:21:04,2019-12-05 01:21:54,
A,43967749,Consented,He,Bach,45 - 54,No,LzFW7Or,aus_nwse_2_geo.png,9,hotspots,3,11,56.47038603,2019-12-05 01:21:54,2019-12-05 01:22:51,
A,43967749,Consented,He,Bach,45 - 54,No,LzFW7Or,aus_nwse_3_geo.png,3,hotspots,3,12,48.29415059,2019-12-05 01:22:51,2019-12-05 01:23:39,
B,34164088,Consented,He,Bach,45 - 54,No,7dgbd2r,aus_three_9_geo.png,4,trend,5,1,1.102923497,2019-12-05 01:17:01,2019-12-05 01:18:07,
B,34164088,Consented,He,Bach,45 - 54,No,7dgbd2r,aus_cities_3_hex.png,3,clusters,4,2,18.59430933,2019-12-05 01:18:07,2019-12-05 01:18:26,
B,34164088,Consented,He,Bach,45 - 54,No,7dgbd2r,aus_nwse_3_hex.png,3,trend,4,3,1.320782157,2019-12-05 01:18:26,2019-12-05 01:19:45,
B,34164088,Consented,He,Bach,45 - 54,No,7dgbd2r,aus_cities_9_hex.png,1,clusters,4,4,1.115929286,2019-12-05 01:19:45,2019-12-05 01:20:52,
B,34164088,Consented,He,Bach,45 - 54,No,7dgbd2r,aus_cities_4_geo.png,11,trend,5,5,28.98353243,2019-12-05 01:20:52,2019-12-05 01:21:21,
B,34164088,Consented,He,Bach,45 - 54,No,7dgbd2r,aus_three_8_geo.png,5,trend,5,6,22.93035221,2019-12-05 01:21:21,2019-12-05 01:21:44,
B,34164088,Consented,He,Bach,45 - 54,No,7dgbd2r,aus_three_12_hex.png,12,trend,4,7,1.163034896,2019-12-05 01:21:44,2019-12-05 01:22:54,
B,34164088,Consented,He,Bach,45 - 54,No,7dgbd2r,aus_nwse_5_geo.png,5,hotspots,4,8,32.22171235,2019-12-05 01:22:54,2019-12-05 01:23:26,
B,34164088,Consented,He,Bach,45 - 54,No,7dgbd2r,aus_cities_12_geo.png,6,trend,4,9,50.78007436,2019-12-05 01:23:26,2019-12-05 01:24:17,
B,34164088,Consented,He,Bach,45 - 54,No,7dgbd2r,aus_nwse_6_geo.png,6,hotspots,5,10,28.84786701,2019-12-05 01:24:17,2019-12-05 01:24:46,
B,34164088,Consented,He,Bach,45 - 54,No,7dgbd2r,aus_three_5_hex.png,5,clusters,3,11,46.45765591,2019-12-05 01:24:46,2019-12-05 01:25:32,
B,34164088,Consented,He,Bach,45 - 54,No,7dgbd2r,aus_nwse_2_hex.png,2,clusters,4,12,43.07134032,2019-12-05 01:25:32,2019-12-05 01:26:15,
A,45199156,Consented,He,Masters,45 - 54,No,6rkeeNK,aus_three_8_hex.png,12,clusters,3,1,1.272027957,2019-12-05 01:08:51,2019-12-05 01:10:07,
A,45199156,Consented,He,Masters,45 - 54,No,6rkeeNK,aus_nwse_5_hex.png,12,clusters,3,2,3.347057343,2019-12-05 01:10:07,2019-12-05 01:10:11,
A,45199156,Consented,He,Masters,45 - 54,No,6rkeeNK,aus_nwse_2_geo.png,1,trend,3,3,7.676571914,2019-12-05 01:10:11,2019-12-05 01:17:51,
A,45199156,Consented,He,Masters,45 - 54,No,6rkeeNK,aus_cities_3_geo.png,2,trend,3,4,39.77780414,2019-12-05 01:17:51,2019-12-05 01:18:31,
A,45199156,Consented,He,Masters,45 - 54,No,6rkeeNK,aus_cities_4_hex.png,12,trend,3,5,41.29206181,2019-12-05 01:18:31,2019-12-05 01:19:12,
A,45199156,Consented,He,Masters,45 - 54,No,6rkeeNK,aus_three_9_hex.png,7,trend,3,6,1.73579179,2019-12-05 01:19:12,2019-12-05 01:20:57,
A,45199156,Consented,He,Masters,45 - 54,No,6rkeeNK,aus_three_5_geo.png,10,trend,3,7,50.16347742,2019-12-05 01:20:57,2019-12-05 01:21:47,
A,45199156,Consented,He,Masters,45 - 54,No,6rkeeNK,aus_nwse_6_hex.png,6,trend,3,8,33.25687456,2019-12-05 01:21:47,2019-12-05 01:22:20,
A,45199156,Consented,He,Masters,45 - 54,No,6rkeeNK,aus_nwse_3_geo.png,3,trend,3,9,49.02797174,2019-12-05 01:22:20,2019-12-05 01:23:09,
A,45199156,Consented,He,Masters,45 - 54,No,6rkeeNK,aus_three_12_geo.png,6,consistent,3,10,1.342514257,2019-12-05 01:23:09,2019-12-05 01:24:30,
A,45199156,Consented,He,Masters,45 - 54,No,6rkeeNK,aus_cities_12_hex.png,12,trend,3,11,45.8045423,2019-12-05 01:24:30,2019-12-05 01:25:15,
A,45199156,Consented,He,Masters,45 - 54,No,6rkeeNK,aus_cities_9_geo.png,9,consistent,3,12,1.234471341,2019-12-05 01:25:15,2019-12-05 01:26:29,
A,45423112,Consented,He,Bach,45 - 54,No,ibSLKmm,aus_cities_12_hex.png,11,0,2,1,1.88405081,2019-12-05 01:15:19,2019-12-05 01:17:12,
A,45423112,Consented,He,Bach,45 - 54,No,ibSLKmm,aus_cities_4_hex.png,11,0,2,2,12.13314128,2019-12-05 01:17:12,2019-12-05 01:17:25,
A,45423112,Consented,He,Bach,45 - 54,No,ibSLKmm,aus_cities_9_geo.png,1,0,4,3,1.332786612,2019-12-05 01:17:25,2019-12-05 01:18:44,
A,45423112,Consented,He,Bach,45 - 54,No,ibSLKmm,aus_nwse_3_geo.png,1,0,4,4,19.79164672,2019-12-05 01:18:44,2019-12-05 01:19:04,
A,45423112,Consented,He,Bach,45 - 54,No,ibSLKmm,aus_three_12_geo.png,6,0,4,5,1.030549173,2019-12-05 01:19:04,2019-12-05 01:20:06,
A,45423112,Consented,He,Bach,45 - 54,No,ibSLKmm,aus_nwse_6_hex.png,6,0,3,6,45.4288969,2019-12-05 01:20:06,2019-12-05 01:20:52,
A,45423112,Consented,He,Bach,45 - 54,No,ibSLKmm,aus_three_8_hex.png,8,0,3,7,1.356041408,2019-12-05 01:20:52,2019-12-05 01:22:13,
A,45423112,Consented,He,Bach,45 - 54,No,ibSLKmm,aus_three_9_hex.png,1,0,3,8,1.585490855,2019-12-05 01:22:13,2019-12-05 01:23:48,
A,45423112,Consented,He,Bach,45 - 54,No,ibSLKmm,aus_nwse_5_hex.png,5,0,4,9,56.36648488,2019-12-05 01:23:48,2019-12-05 01:24:44,
A,45423112,Consented,He,Bach,45 - 54,No,ibSLKmm,aus_three_5_geo.png,5,trend,3,10,1.231087399,2019-12-05 01:24:44,2019-12-05 01:25:58,
A,45423112,Consented,He,Bach,45 - 54,No,ibSLKmm,aus_cities_3_geo.png,3,consistent,4,11,1.045847666,2019-12-05 01:25:58,2019-12-05 01:27:01,
A,45423112,Consented,He,Bach,45 - 54,No,ibSLKmm,aus_nwse_2_geo.png,6,consistent,4,12,1.288930901,2019-12-05 01:27:01,2019-12-05 01:28:18,
B,45036000,Consented,He,High School,25 - 34,No,eQYRbcc,aus_three_9_geo.png,4,clusters,5,1,58.66999197,2019-12-05 01:28:55,2019-12-05 01:29:53,
B,45036000,Consented,He,High School,25 - 34,No,eQYRbcc,aus_cities_9_hex.png,1,clusters,5,2,45.64411283,2019-12-05 01:29:53,2019-12-05 01:30:39,
B,45036000,Consented,He,High School,25 - 34,No,eQYRbcc,aus_cities_4_geo.png,11,trend,5,3,30.48943067,2019-12-05 01:30:39,2019-12-05 01:31:10,
B,45036000,Consented,He,High School,25 - 34,No,eQYRbcc,aus_nwse_2_hex.png,2,clusters,3,4,51.31694221,2019-12-05 01:31:10,2019-12-05 01:32:01,
B,45036000,Consented,He,High School,25 - 34,No,eQYRbcc,aus_nwse_5_geo.png,5,trend,5,5,47.83429933,2019-12-05 01:32:01,2019-12-05 01:32:49,
B,45036000,Consented,He,High School,25 - 34,No,eQYRbcc,aus_cities_3_hex.png,3,trend,4,6,29.44129658,2019-12-05 01:32:49,2019-12-05 01:33:18,
B,45036000,Consented,He,High School,25 - 34,No,eQYRbcc,aus_nwse_6_geo.png,6,trend,3,7,50.07470202,2019-12-05 01:33:18,2019-12-05 01:34:08,
B,45036000,Consented,He,High School,25 - 34,No,eQYRbcc,aus_cities_12_geo.png,6,trend,4,8,41.31384158,2019-12-05 01:34:08,2019-12-05 01:34:50,
B,45036000,Consented,He,High School,25 - 34,No,eQYRbcc,aus_three_8_geo.png,2,trend,4,9,25.95580816,2019-12-05 01:34:50,2019-12-05 01:35:15,
B,45036000,Consented,He,High School,25 - 34,No,eQYRbcc,aus_three_12_hex.png,9,0,4,10,49.3368268,2019-12-05 01:35:15,2019-12-05 01:36:05,
B,45036000,Consented,He,High School,25 - 34,No,eQYRbcc,aus_nwse_3_hex.png,3,consistent,4,11,25.78662729,2019-12-05 01:36:05,2019-12-05 01:36:31,
B,45036000,Consented,He,High School,25 - 34,No,eQYRbcc,aus_three_5_hex.png,1,trend,4,12,29.23515558,2019-12-05 01:36:31,2019-12-05 01:37:00,
A,1234567890,Consented,NA,NA,NA,NA,8dlMOjS,aus_cities_9_geo.png,0,0,3,1,46.27700019,2019-12-05 01:38:56,2019-12-05 01:39:43,
A,1234567890,Consented,NA,NA,NA,NA,8dlMOjS,aus_nwse_2_geo.png,0,0,3,2,6.474065304,2019-12-05 01:39:43,2019-12-05 01:39:49,
A,1234567890,Consented,NA,NA,NA,NA,8dlMOjS,aus_three_9_hex.png,0,0,3,3,2.765534401,2019-12-05 01:39:49,2019-12-05 01:39:52,
A,1234567890,Consented,NA,NA,NA,NA,8dlMOjS,aus_cities_12_hex.png,0,0,3,4,0.498581171,2019-12-05 01:39:52,2019-12-05 01:39:52,
A,1234567890,Consented,NA,NA,NA,NA,8dlMOjS,aus_cities_3_geo.png,0,0,3,5,0.252695084,2019-12-05 01:39:52,2019-12-05 01:39:53,
A,1234567890,Consented,NA,NA,NA,NA,8dlMOjS,aus_three_8_hex.png,0,0,3,6,0.02959466,2019-12-05 01:39:53,2019-12-05 01:39:53,
A,1234567890,Consented,NA,NA,NA,NA,8dlMOjS,aus_nwse_3_geo.png,0,0,3,7,3.135872364,2019-12-05 01:39:53,2019-12-05 01:39:56,
A,1234567890,Consented,NA,NA,NA,NA,8dlMOjS,aus_nwse_5_hex.png,0,0,3,8,0.033093691,2019-12-05 01:39:56,2019-12-05 01:39:56,
A,1234567890,Consented,NA,NA,NA,NA,8dlMOjS,aus_cities_4_hex.png,0,0,3,9,0.116034508,2019-12-05 01:39:56,2019-12-05 01:39:56,
A,1234567890,Consented,NA,NA,NA,NA,8dlMOjS,aus_nwse_6_hex.png,0,0,3,10,0.176904678,2019-12-05 01:39:56,2019-12-05 01:39:56,
A,1234567890,Consented,NA,NA,NA,NA,8dlMOjS,aus_three_12_geo.png,0,0,3,11,0.030183315,2019-12-05 01:39:56,2019-12-05 01:39:56,
